x,y,line,algo,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country,multiplicity[1;67]
-18.73785279,-1.716174477,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-18.95333504,-1.593256752,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.33786111,10.30518163,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.44263926,10.14721756,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.52116524,9.947411038,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.58692028,9.708948089,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.63199296,9.472945964,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.63862931,9.194707541,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.60902666,8.870642326,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.55685855,8.495872385,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.50149217,8.006769633,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.41806898,7.275588203,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.1229729,6.495016234,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'United Arab Emirates'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-31.12529171,5.974650215,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'United Arab Emirates'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],2
-32.05789162,3.365504883,50,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],30
-0.098360824,-7.130686715,51,countries,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Grenada'; 'Bangladesh'; 'Iraq'; 'Venezuela'; 'Solomon Islands'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Turkmenistan'; 'Peru'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Costa Rica'; 'Australia'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Guyana'; 'El Salvador'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],67
-2.609070413,-5.953318767,51,countries,gdp,life_expect,population,continent,1800,['Timor-Leste'],gdp,life_expect,population,continent,1800,[],3
-2.63201364,-5.990078089,51,countries,gdp,life_expect,population,continent,1800,['Guyana'; 'Timor-Leste'],gdp,life_expect,population,continent,1800,['Timor-Leste'],1
-17.08884706,-34.30075663,51,countries,gdp,life_expect,population,continent,1800,['Guyana'; 'Oman'; 'Timor-Leste'],gdp,life_expect,population,continent,1800,['Guyana'; 'Timor-Leste'],1
-16.99345996,-34.09095175,51,countries,gdp,life_expect,population,continent,1800,['Guyana'; 'Greece'; 'Oman'; 'Timor-Leste'],gdp,life_expect,population,continent,1800,['Guyana'; 'Oman'; 'Timor-Leste'],1
-16.93476093,-33.81006502,51,countries,gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Oman'; 'Greece'; 'Trinidad and Tobago'],gdp,life_expect,population,continent,1800,['Guyana'; 'Greece'; 'Oman'; 'Timor-Leste'],1
-16.7667883,-33.48079143,51,countries,gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Moldova'],gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Oman'; 'Greece'; 'Trinidad and Tobago'],1
-16.61011323,-33.13102463,51,countries,gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Tajikistan'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Moldova'],gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Moldova'],1
-16.47790594,-32.80098372,51,countries,gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Japan'; 'Tajikistan'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Moldova'],gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Tajikistan'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Moldova'],1
-16.37777286,-32.49204043,51,countries,gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Japan'; 'Tajikistan'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Netherlands'; 'Moldova'],gdp,life_expect,population,continent,1800,['Timor-Leste'; 'Guyana'; 'Japan'; 'Tajikistan'; 'Oman'; 'Greece'; 'Trinidad and Tobago'; 'Moldova'],1
